gender;age_category;5km_time;time
0;20;1465;6233
0;20;1476;6233
0;20;1425;6234
0;20;1358;6235
0;20;1539;6237
0;20;1437;6238
0;20;1477;6239
0;20;1378;6239
0;20;1455;6256
0;20;1460;6257
0;20;1465;6262
0;20;1493;6266
0;20;1439;6267
0;20;1389;6267
0;20;1368;6267
0;20;1476;6275
0;20;1440;6284
0;20;1552;6290
0;20;1399;6296
0;20;1396;6300
0;20;1588;6302
0;20;1455;6302
0;20;1475;6311
0;20;1482;6319
0;20;1468;6320
0;20;1439;6323
0;20;1506;6325
0;20;1376;6329
0;20;1307;6329
0;20;1435;6330
0;20;1453;6331
0;20;1562;6332
0;20;1392;6334
0;20;1456;6335
0;20;1422;6338
0;20;1417;6338
0;20;1423;6340
0;20;1494;6340
0;20;1492;6341
0;20;1506;6342
0;20;1454;6344
0;20;1497;6345
0;20;1481;6347
0;20;1495;6348
0;20;1341;6348
0;20;1461;6351
0;20;1555;6360
0;20;1485;6360
0;20;1451;6362
0;20;1455;6372
0;20;1407;6372
0;20;1373;6375
0;20;1446;6376
0;20;1536;6377
0;20;1446;6378
0;20;1444;6382
0;20;1445;6386
0;20;1494;6386
0;20;1300;6388
0;20;1553;6389
0;20;1452;6394
0;20;1441;6396
0;20;1516;6410
0;20;1638;6418
0;20;1423;6418
0;20;1497;6429
0;20;1501;6431
0;20;1582;6432
0;20;1471;6442
0;20;1477;6442
0;20;1607;6445
0;20;1453;6451
0;20;1506;6452
0;20;1540;6454
0;20;1541;6458
0;20;1482;6458
0;20;1550;6459
0;20;1488;6468
0;20;1415;6476
0;20;1523;6480
0;20;1486;6482
0;20;1545;6483
0;20;1632;6483
0;20;1587;6484
0;20;1552;6486
0;20;1483;6486
0;20;1504;6492
0;20;1468;6493
0;20;1453;6496
0;20;1591;6500
0;20;1399;6501
0;20;1519;6503
0;20;1535;6506
0;20;1491;6508
0;20;1509;6513
0;20;1533;6516
0;20;1480;6519
0;20;1387;6519
0;20;1437;6520
0;20;1485;6522
0;20;1603;6523
0;20;1467;6532
0;20;1494;6532
0;20;1500;6533
0;20;1530;6534
0;20;1392;6535
0;20;1548;6541
0;20;1587;6541
0;20;1522;6543
0;20;1557;6544
0;20;1451;6544
0;20;1533;6544
0;20;1598;6544
0;20;1416;6545
0;20;1525;6548
0;20;1633;6557
0;20;1388;6558
0;20;1628;6558
0;20;1444;6558
0;20;1547;6562
0;20;1479;6564
0;20;1476;6566
0;20;1511;6568
0;20;1512;6569
0;20;1487;6570
0;20;1473;6573
0;20;1533;6576
0;20;1576;6579
0;20;1368;6579
0;20;1453;6581
0;20;1527;6583
0;20;1535;6591
0;20;1484;6594
0;20;1625;6598
0;20;1533;6598
0;20;1450;6600
0;20;1379;6601
0;20;1530;6602
0;20;1572;6604
0;20;1573;6605
0;20;1531;6606
0;20;1659;6606
0;20;1564;6609
0;20;1521;6609
0;20;1581;6609
0;20;1499;6614
0;20;1523;6614
0;20;1560;6619
0;20;1559;6621
0;20;1451;6623
0;20;1503;6626
0;20;1494;6629
0;20;1548;6630
0;20;1562;6630
0;20;1444;6631
0;20;1436;6634
0;20;1532;6637
0;20;1452;6638
0;20;1524;6639
0;20;1414;6640
0;20;1522;6640
0;20;1560;6641
0;20;1493;6644
0;20;1564;6651
0;20;1631;6659
0;20;1553;6661
0;20;1478;6663
0;20;1432;6668
0;20;1555;6669
0;20;1481;6672
0;20;1554;6676
0;20;1773;6678
0;20;1574;6683
0;20;1513;6684
0;20;1522;6686
0;20;1537;6689
0;20;1435;6690
0;20;1548;6693
0;20;1638;6700
0;20;1577;6702
0;20;1552;6706
0;20;1451;6707
0;20;1564;6708
0;20;1555;6713
0;20;1532;6715
0;20;1626;6719
0;20;1414;6720
0;20;1485;6725
0;20;1553;6727
0;20;1538;6733
0;20;1525;6733
0;20;1519;6736
0;20;1527;6736
0;20;1358;6742
0;20;1410;6759
0;20;1515;6759
0;20;1629;6764
0;20;1561;6767
0;20;1554;6775
0;20;1646;6777
0;20;1562;6777
0;20;1609;6781
0;20;1587;6782
0;20;1524;6782
0;20;1613;6786
0;20;1575;6790
0;20;1643;6794
0;20;1644;6795
0;20;1650;6797
0;20;1425;6801
0;20;1651;6802
0;20;1601;6803
0;20;1636;6804
0;20;1589;6806
0;20;1394;6809
0;20;1530;6812
0;20;1640;6812
0;20;1485;6813
0;20;1616;6814
0;20;1769;6816
0;20;1512;6820
0;20;1609;6820
0;20;1613;6823
0;20;1492;6830
0;20;1567;6830
0;20;1498;6831
0;20;1634;6831
0;20;1583;6835
0;20;1614;6838
0;20;1614;6843
0;20;1511;6843
0;20;1514;6844
0;20;1662;6849
0;20;1469;6853
0;20;1641;6853
0;20;1663;6858
0;20;1502;6859
0;20;1607;6869
0;20;1494;6871
0;20;1682;6877
0;20;1615;6879
0;20;1615;6881
0;20;1614;6882
0;20;1517;6886
0;20;1407;6888
0;20;1615;6895
0;20;1529;6895
0;20;1442;6896
0;20;1532;6897
0;20;1631;6900
0;20;1561;6903
0;20;1484;6906
0;20;1700;6907
0;20;1522;6908
0;20;1562;6908
0;20;1582;6910
0;20;1559;6910
0;20;1604;6913
0;20;1725;6913
0;20;1461;6916
0;20;1462;6920
0;20;1586;6936
0;20;1638;6939
0;20;1583;6941
0;20;1601;6942
0;20;1696;6947
0;20;1541;6947
0;20;1633;6950
0;20;1651;6952
0;20;1539;6952
0;20;1511;6955
0;20;1721;6959
0;20;1599;6960
0;20;1657;6962
0;20;1451;6965
0;20;1575;6965
0;20;1440;6971
0;20;1703;6971
0;20;1324;6971
0;20;1537;6974
0;20;1475;6975
0;20;1609;6979
0;20;1563;6982
0;20;1641;6990
0;20;1631;6994
0;20;1626;6995
0;20;1692;6995
0;20;1641;6996
0;20;1663;6998
0;20;1428;7000
0;20;1432;7001
0;20;1594;7002
0;20;1631;7004
0;20;1589;7004
0;20;1517;7005
0;20;1616;7006
0;20;1556;7007
0;20;1468;7008
0;20;1636;7012
0;20;1605;7012
0;20;1685;7014
0;20;1639;7017
0;20;1485;7018
0;20;1442;7021
0;20;1660;7023
0;20;1632;7025
0;20;1620;7026
0;20;1426;7030
0;20;1663;7032
0;20;1549;7038
0;20;1583;7038
0;20;1652;7038
0;20;1529;7040
0;20;1694;7040
0;20;1667;7046
0;20;1639;7049
0;20;1515;7054
0;20;1709;7054
0;20;1637;7055
0;20;1505;7055
0;20;1660;7059
0;20;1526;7060
0;20;1641;7066
0;20;1615;7066
0;20;1642;7067
0;20;1718;7075
0;20;1629;7081
0;20;1643;7081
0;20;1562;7083
0;20;1644;7088
0;20;1644;7091
0;20;1630;7091
0;20;1617;7093
0;20;1704;7094
0;20;1536;7099
0;20;1647;7101
0;20;1633;7103
0;20;1523;7103
0;20;1623;7104
0;20;1522;7105
0;20;1623;7105
0;20;1566;7106
0;20;1689;7107
0;20;1620;7110
0;20;1535;7123
0;20;1637;7125
0;20;1655;7126
0;20;1668;7127
0;20;1657;7131
0;20;1623;7132
0;20;1634;7133
0;20;1678;7135
0;20;1618;7136
0;20;1586;7137
0;20;1519;7139
0;20;1679;7141
0;20;1501;7146
0;20;1672;7146
0;20;1734;7150
0;20;1569;7150
0;20;1673;7150
0;20;1642;7150
0;20;1575;7152
0;20;1465;7157
0;20;1646;7157
0;20;1646;7158
0;20;1694;7158
0;20;1674;7159
0;20;1591;7162
0;20;1769;7162
0;20;1430;7165
0;20;1713;7166
0;20;1658;7166
0;20;1653;7167
0;20;1523;7172
0;20;1523;7173
0;20;1661;7175
0;20;1435;7175
0;20;1512;7182
0;20;1659;7182
0;20;1649;7184
0;20;1670;7184
0;20;1710;7190
0;20;1723;7190
0;20;1582;7191
0;20;1683;7196
0;20;1645;7200
0;20;1629;7203
0;20;1677;7208
0;20;1746;7212
0;20;1617;7216
0;20;1722;7217
0;20;1572;7219
0;20;1674;7220
0;20;1567;7220
0;20;1619;7224
0;20;1637;7227
0;20;1604;7228
0;20;1660;7228
0;20;1636;7229
0;20;1561;7229
0;20;1750;7231
0;20;1697;7231
0;20;1752;7232
0;20;1644;7238
0;20;1698;7242
0;20;1641;7244
0;20;1610;7247
0;20;1746;7249
0;20;1644;7251
0;20;1601;7254
0;20;1672;7256
0;20;1618;7257
0;20;1709;7259
0;20;1634;7260
0;20;1879;7263
0;20;1590;7267
0;20;1773;7267
0;20;1658;7268
0;20;1676;7269
0;20;1590;7269
0;20;1604;7275
0;20;1678;7279
0;20;1679;7279
0;20;1710;7282
0;20;1657;7291
0;20;1510;7292
0;20;1620;7296
0;20;1694;7301
0;20;1767;7303
0;20;1596;7305
0;20;1538;7306
0;20;1579;7306
0;20;1725;7312
0;20;1731;7312
0;20;1774;7315
0;20;1610;7324
0;20;1608;7327
0;20;1719;7330
0;20;1744;7332
0;20;1744;7334
0;20;1604;7338
0;20;1696;7343
0;20;1708;7347
0;20;1721;7352
0;20;1638;7354
0;20;1705;7364
0;20;1560;7367
0;20;1766;7369
0;20;1544;7378
0;20;1818;7386
0;20;1510;7390
0;20;1654;7395
0;20;1712;7396
0;20;1650;7397
0;20;1625;7400
0;20;1582;7406
0;20;1697;7410
0;20;1869;7411
0;20;1658;7411
0;20;1584;7420
0;20;1899;7424
0;20;1702;7431
0;20;1799;7431
0;20;1684;7433
0;20;1581;7438
0;20;1694;7445
0;20;1489;7445
0;20;1691;7447
0;20;1600;7454
0;20;1815;7457
0;20;1590;7462
0;20;1747;7465
0;20;1637;7467
0;20;1720;7471
0;20;1853;7474
0;20;2099;7475
0;20;1847;7478
0;20;1599;7481
0;20;1720;7482
0;20;1584;7494
0;20;1658;7494
0;20;1521;7495
0;20;1613;7507
0;20;1731;7508
0;20;1461;7514
0;20;1804;7515
0;20;1564;7516
0;20;1751;7516
0;20;1664;7520
0;20;1754;7521
0;20;1618;7523
0;20;1637;7529
0;20;1680;7538
0;20;1837;7542
0;20;1759;7549
0;20;1895;7554
0;20;1750;7557
0;20;1682;7558
0;20;1821;7559
0;20;1915;7561
0;20;1619;7562
0;20;1635;7568
0;20;1858;7570
0;20;1656;7580
0;20;1688;7586
0;20;1608;7587
0;20;1635;7592
0;20;1725;7598
0;20;1854;7606
0;20;1821;7618
0;20;1768;7628
0;20;1640;7632
0;20;1693;7633
0;20;1761;7634
0;20;1753;7637
0;20;1608;7639
0;20;1749;7641
0;20;1650;7643
0;20;1683;7658
0;20;1657;7660
0;20;1673;7663
0;20;1784;7666
0;20;1605;7668
0;20;1682;7671
0;20;1671;7675
0;20;1528;7685
0;20;1624;7688
0;20;1605;7696
0;20;1780;7702
0;20;1779;7709
0;20;1638;7714
0;20;1857;7717
0;20;1609;7723
0;20;1753;7726
0;20;1606;7728
0;20;1693;7736
0;20;1729;7737
0;20;1614;7738
0;20;1724;7769
0;20;1773;7772
0;20;1672;7780
0;20;1671;7784
0;20;1913;7787
0;20;1914;7787
0;20;1564;7791
0;20;1710;7793
0;20;1476;7798
0;20;1499;7803
0;20;1466;7804
0;20;1467;7804
0;20;1777;7807
0;20;1682;7809
0;20;1712;7811
0;20;1822;7812
0;20;1663;7813
0;20;1644;7815
0;20;1693;7820
0;20;1861;7830
0;20;1994;7842
0;20;1357;7846
0;20;1724;7850
0;20;1719;7851
0;20;1959;7856
0;20;1847;7858
0;20;1832;7869
0;20;1582;7879
0;20;1724;7887
0;20;1626;7894
0;20;1754;7897
0;20;1912;7898
0;20;1933;7902
0;20;1904;7909
0;20;1726;7910
0;20;1787;7914
0;20;1793;7918
0;20;1794;7920
0;20;1559;7926
0;20;1745;7942
0;20;1701;7942
0;20;1859;7954
0;20;1916;7957
0;20;1684;7959
0;20;1898;7961
0;20;1839;7984
0;20;1599;7985
0;20;1869;7986
0;20;1776;7986
0;20;1797;8004
0;20;1860;8014
0;20;1758;8015
0;20;1856;8016
0;20;1646;8025
0;20;1801;8026
0;20;1792;8032
0;20;1849;8035
0;20;1900;8038
0;20;1804;8039
0;20;1659;8039
0;20;1871;8050
0;20;1741;8060
0;20;1816;8066
0;20;1838;8068
0;20;1813;8076
0;20;1816;8081
0;20;1954;8083
0;20;1620;8096
0;20;1676;8105
0;20;1564;8108
0;20;1893;8114
0;20;1752;8119
0;20;1733;8121
0;20;1914;8121
0;20;1666;8123
0;20;1897;8125
0;20;1773;8128
0;20;1820;8146
0;20;1580;8153
0;20;1979;8158
0;20;1692;8162
0;20;1784;8164
0;20;1658;8169
0;20;1936;8169
0;20;1906;8171
0;20;1747;8175
0;20;1858;8191
0;20;1641;8198
0;20;1816;8202
0;20;1810;8204
0;20;1628;8207
0;20;1749;8210
0;20;1860;8215
0;20;2042;8227
0;20;1787;8247
0;20;1801;8253
0;20;1765;8260
0;20;1984;8263
0;20;1856;8264
0;20;1849;8265
0;20;1864;8265
0;20;1899;8269
0;20;1940;8275
0;20;1643;8277
0;20;1851;8282
0;20;1800;8283
0;20;1399;8296
0;20;1700;8306
0;20;2009;8309
0;20;1977;8319
0;20;1807;8331
0;20;1794;8335
0;20;1892;8337
0;20;1746;8349
0;20;1895;8354
0;20;1590;8357
0;20;1789;8357
0;20;1921;8364
0;20;2055;8380
0;20;1812;8390
0;20;1930;8391
0;20;1934;8393
0;20;1659;8398
0;20;1864;8403
0;20;2019;8433
0;20;2013;8440
0;20;1738;8445
0;20;1717;8447
0;20;1737;8449
0;20;1913;8468
0;20;1968;8471
0;20;1906;8474
0;20;1961;8477
0;20;1817;8481
0;20;1702;8493
0;20;1607;8512
0;20;1653;8512
0;20;1894;8524
0;20;1849;8524
0;20;1926;8536
0;20;1700;8551
0;20;1982;8558
0;20;1971;8559
0;20;1988;8567
0;20;1777;8571
0;20;1794;8602
0;20;1666;8603
0;20;1965;8609
0;20;1686;8654
0;20;1835;8656
0;20;1917;8657
0;20;1998;8671
0;20;1690;8673
0;20;1840;8679
0;20;1791;8687
0;20;2084;8689
0;20;1766;8702
0;20;1768;8708
0;20;1802;8710
0;20;1901;8714
0;20;2028;8739
0;20;2014;8745
0;20;1745;8758
0;20;1796;8794
0;20;1805;8795
0;20;2057;8822
0;20;2019;8825
0;20;1862;8833
0;20;1981;8866
0;20;2027;8872
0;20;1644;8874
0;20;1922;8880
0;20;2148;8910
0;20;1904;8916
0;20;1733;8939
0;20;1705;8944
0;20;1963;8972
0;20;1989;8978
0;20;1993;8985
0;20;1984;8988
0;20;1810;8988
0;20;2088;8988
0;20;2089;8993
0;20;1972;8998
0;20;2038;9021
0;20;1975;9039
0;20;1914;9049
0;20;1880;9078
0;20;2010;9083
0;20;2071;9091
0;20;2073;9110
0;20;2042;9118
0;20;2044;9119
0;20;1766;9121
0;20;2053;9121
0;20;1773;9130
0;20;2059;9131
0;20;1773;9131
0;20;1897;9134
0;20;1848;9158
0;20;2038;9160
0;20;1907;9184
0;20;2051;9205
0;20;1990;9205
0;20;1914;9212
0;20;1921;9223
0;20;1744;9285
0;20;1866;9307
0;20;2078;9308
0;20;2080;9310
0;20;1844;9331
0;20;2010;9338
0;20;1832;9382
0;20;1643;9409
0;20;2049;9434
0;20;1896;9455
0;20;1674;9457
0;20;2025;9467
0;20;1974;9499
0;20;2204;9510
0;20;1942;9536
0;20;1876;9587
0;20;1959;9607
0;20;2073;9615
0;20;2219;9625
0;20;1973;9627
0;20;1924;9638
0;20;1922;9639
0;20;1993;9649
0;20;1865;9653
0;20;1994;9693
0;20;1938;9732
0;20;2074;9766
0;20;1962;9767
0;20;1928;9798
0;20;2071;9816
0;20;2060;9834
0;20;1823;9865
0;20;2113;9955
0;20;2067;9957
0;20;1771;9959
0;20;3152;9966
0;20;1513;9973
0;20;2092;9973
0;20;1960;10039
0;20;2057;10055
0;20;1944;10056
0;20;923;4277
0;20;997;4284
0;20;976;4309
0;20;1017;4377
0;20;1101;4645
0;20;1100;4687
0;20;1089;4693
0;20;1153;4744
0;20;1151;4874
0;20;1161;4918
0;20;1100;4937
0;20;1202;4980
0;20;1193;4983
0;20;1177;5028
0;20;1180;5050
0;20;1150;5054
0;20;1167;5060
0;20;1148;5064
0;20;1182;5068
0;20;1236;5093
0;20;1187;5117
0;20;1128;5122
0;20;1161;5136
0;20;1100;5172
0;20;1253;5174
0;20;1219;5197
0;20;1136;5198
0;20;1232;5201
0;20;1202;5221
0;20;1227;5238
0;20;1273;5241
0;20;1230;5243
0;20;1236;5257
0;20;1219;5263
0;20;1194;5298
0;20;1303;5312
0;20;1250;5320
0;20;1233;5320
0;20;1276;5327
0;20;1215;5331
0;20;1284;5344
0;20;1269;5355
0;20;1231;5370
0;20;1245;5374
0;20;1248;5382
0;20;1274;5383
0;20;1170;5386
0;20;1283;5400
0;20;1235;5405
0;20;1293;5427
0;20;1274;5450
0;20;1280;5466
0;20;1201;5479
0;20;1270;5483
0;20;1243;5485
0;20;1289;5488
0;20;1242;5489
0;20;1293;5494
0;20;1291;5501
0;20;1347;5514
0;20;1321;5522
0;20;1181;5525
0;20;1228;5529
0;20;1302;5533
0;20;1224;5534
0;20;1362;5535
0;20;1370;5551
0;20;1381;5563
0;20;1254;5576
0;20;1337;5582
0;20;1269;5583
0;20;1246;5584
0;20;1225;5592
0;20;1272;5598
0;20;1321;5603
0;20;1275;5614
0;20;1369;5618
0;20;1312;5621
0;20;1333;5643
0;20;1316;5646
0;20;1348;5649
0;20;1332;5652
0;20;1272;5652
0;20;1285;5654
0;20;1274;5656
0;20;1287;5661
0;20;1292;5667
0;20;1332;5674
0;20;1407;5678
0;20;1415;5680
0;20;1370;5683
0;20;1339;5684
0;20;1269;5685
0;20;1327;5693
0;20;1323;5697
0;20;1332;5700
0;20;1363;5703
0;20;1338;5710
0;20;1347;5741
0;20;1337;5741
0;20;1393;5758
0;20;1390;5770
0;20;1397;5788
0;20;1303;5796
0;20;1330;5799
0;20;1357;5803
0;20;1340;5805
0;20;1316;5807
0;20;1318;5809
0;20;1361;5809
0;20;1368;5810
0;20;1325;5814
0;20;1404;5823
0;20;1370;5827
0;20;1408;5828
0;20;1321;5829
0;20;1397;5831
0;20;1398;5838
0;20;1396;5841
0;20;1344;5843
0;20;1448;5854
0;20;1473;5856
0;20;1371;5856
0;20;1464;5858
0;20;1339;5861
0;20;1393;5867
0;20;1359;5871
0;20;1378;5872
0;20;1369;5878
0;20;1372;5879
0;20;1375;5880
0;20;1366;5889
0;20;1400;5897
0;20;1404;5897
0;20;1261;5907
0;20;1430;5909
0;20;1389;5912
0;20;1413;5917
0;20;1378;5925
0;20;1410;5927
0;20;1449;5929
0;20;1446;5931
0;20;1348;5932
0;20;1344;5934
0;20;1412;5936
0;20;1342;5937
0;20;1419;5940
0;20;1343;5944
0;20;1442;5944
0;20;1420;5944
0;20;1421;5947
0;20;1412;5954
0;20;1357;5955
0;20;1336;5955
0;20;1438;5965
0;20;1454;5965
0;20;1363;5966
0;20;1423;5969
0;20;1412;5970
0;20;1415;5971
0;20;1401;5975
0;20;1279;5978
0;20;1422;5979
0;20;1438;5983
0;20;1376;5992
0;20;1391;5994
0;20;1306;5996
0;20;1381;5996
0;20;1462;5998
0;20;1404;5999
0;20;1407;6001
0;20;1452;6005
0;20;1423;6006
0;20;1425;6009
0;20;1424;6012
0;20;1371;6022
0;20;1476;6026
0;20;1427;6029
0;20;1471;6034
0;20;1340;6036
0;20;1382;6037
0;20;1463;6041
0;20;1441;6045
0;20;1352;6050
0;20;1452;6052
0;20;1470;6054
0;20;1449;6055
0;20;1457;6062
0;20;1451;6062
0;20;1404;6071
0;20;1350;6075
0;20;1433;6079
0;20;1428;6081
0;20;1430;6082
0;20;1451;6084
0;20;1507;6089
0;20;1447;6099
0;20;1347;6100
0;20;1453;6100
0;20;1457;6105
0;20;1472;6108
0;20;1388;6108
0;20;1384;6116
0;20;1483;6122
0;20;1462;6123
0;20;1544;6126
0;20;1460;6129
0;20;1331;6132
0;20;1339;6133
0;20;1423;6140
0;20;1442;6142
0;20;1419;6147
0;20;1457;6147
0;20;1277;6148
0;20;1485;6158
0;20;1485;6158
0;20;1300;6163
0;20;1489;6166
0;20;1471;6168
0;20;1344;6186
0;20;1495;6187
0;20;1486;6187
0;20;1454;6190
0;20;1495;6197
0;20;1422;6199
0;20;1464;6208
0;20;1401;6210
0;20;1448;6215
0;20;1604;6219
0;20;1293;6221
0;20;1421;6221
0;20;1449;6221
0;20;1437;6225
0;20;1471;6226
0;20;1422;6226
0;20;1453;6233
0;20;1428;6238
0;20;1293;6238
0;20;1493;6239
0;20;1358;6241
0;20;1563;6247
0;20;1511;6247
0;20;1423;6248
0;20;1418;6250
0;20;1512;6251
0;20;1463;6252
0;20;1409;6254
0;20;1404;6257
0;20;1420;6259
0;20;1429;6262
0;20;1452;6269
0;20;1520;6273
0;20;1397;6274
0;20;1542;6276
0;20;1463;6278
0;20;1448;6282
0;20;1470;6286
0;20;1556;6288
0;20;1500;6289
0;20;1417;6289
0;20;1341;6291
0;20;1521;6292
0;20;1504;6293
0;20;1484;6294
0;20;1513;6294
0;20;1490;6296
0;20;1508;6300
0;20;1542;6304
0;20;1494;6310
0;20;1456;6311
0;20;1449;6311
0;20;1503;6317
0;20;1368;6319
0;20;1355;6320
0;20;1487;6322
0;20;1398;6323
0;20;1481;6325
0;20;1530;6327
0;20;1447;6328
0;20;1486;6330
0;20;1418;6335
0;20;1470;6335
0;20;1590;6336
0;20;1540;6340
0;20;1519;6345
0;20;1530;6346
0;20;1283;6347
0;20;1498;6347
0;20;1463;6351
0;20;1470;6354
0;20;1516;6355
0;20;1562;6356
0;20;1416;6359
0;20;1561;6365
0;20;1547;6365
0;20;1382;6368
0;20;1463;6369
0;20;1511;6371
0;20;1427;6373
0;20;1439;6373
0;20;1536;6374
0;20;1357;6378
0;20;1594;6378
0;20;1481;6379
0;20;1505;6383
0;20;1395;6383
0;20;1497;6384
0;20;1443;6387
0;20;1476;6388
0;20;1585;6388
0;20;1488;6390
0;20;1564;6392
0;20;1545;6393
0;20;1534;6394
0;20;1472;6396
0;20;1514;6402
0;20;1451;6404
0;20;1534;6407
0;20;1412;6408
0;20;1585;6409
0;20;1638;6416
0;20;1435;6416
0;20;1468;6419
0;20;1403;6425
0;20;1530;6425
0;20;1446;6426
0;20;1593;6429
0;20;1520;6433
0;20;1419;6434
0;20;1483;6436
0;20;1390;6437
0;20;1494;6439
0;20;1399;6441
0;20;1469;6442
0;20;1518;6445
0;20;1389;6448
0;20;1525;6449
0;20;1508;6452
0;20;1454;6457
0;20;1544;6459
0;20;1563;6465
0;20;1489;6465
0;20;1558;6468
0;20;1517;6469
0;20;1550;6471
0;20;1544;6477
0;20;1485;6482
0;20;1560;6483
0;20;1448;6484
0;20;1562;6486
0;20;1542;6487
0;20;1467;6488
0;20;1510;6488
0;20;1536;6491
0;20;1514;6494
0;20;1508;6498
0;20;1515;6499
0;20;1551;6500
0;20;1580;6503
0;20;1530;6505
0;20;1544;6505
0;20;1519;6507
0;20;1609;6507
0;20;1562;6508
0;20;1481;6510
0;20;1531;6511
0;20;1492;6513
0;20;1546;6514
0;20;1465;6514
0;20;1484;6514
0;20;1403;6514
0;20;1488;6515
0;20;1508;6518
0;20;1562;6518
0;20;1483;6520
0;20;1512;6522
0;20;1404;6525
0;20;1459;6528
0;20;1540;6531
0;20;1519;6534
0;20;1518;6534
0;20;1472;6535
0;20;1565;6536
0;20;1581;6537
0;20;1545;6540
0;20;1473;6542
0;20;1628;6552
0;20;1471;6552
0;20;1535;6555
0;20;1507;6555
0;20;1557;6556
0;20;1529;6557
0;20;1558;6557
0;20;1565;6563
0;20;1544;6565
0;20;1515;6569
0;20;1567;6569
0;20;1561;6571
0;20;1523;6571
0;20;1609;6571
0;20;1386;6572
0;20;1484;6574
0;20;1543;6575
0;20;1642;6575
0;20;1593;6576
0;20;1502;6576
0;20;1535;6577
0;20;1590;6579
0;20;1567;6580
0;20;1572;6580
0;20;1546;6583
0;20;1552;6584
0;20;1485;6589
0;20;1624;6589
0;20;1645;6591
0;20;1672;6592
0;20;1627;6592
0;20;1496;6593
0;20;1476;6595
0;20;1311;6595
0;20;1675;6596
0;20;1546;6599
0;20;1544;6605
0;20;1559;6608
0;20;1563;6608
0;20;1473;6610
0;20;1578;6611
0;20;1553;6612
0;20;1716;6619
0;20;1468;6622
0;20;1633;6623
0;20;1560;6627
0;20;1620;6627
0;20;1480;6634
0;20;1596;6634
0;20;1516;6635
0;20;1494;6637
0;20;1553;6638
0;20;1609;6642
0;20;1563;6650
0;20;1441;6651
0;20;1565;6653
0;20;1500;6656
0;20;1577;6656
0;20;1588;6658
0;20;1474;6658
0;20;1590;6659
0;20;1416;6660
0;20;1470;6662
0;20;1564;6663
0;20;1643;6667
0;20;1499;6668
0;20;1512;6674
0;20;1551;6675
0;20;1549;6676
0;20;1571;6677
0;20;1649;6677
0;20;1548;6678
0;20;1620;6681
0;20;1540;6682
0;20;1578;6683
0;20;1486;6691
0;20;1651;6691
0;20;1599;6692
0;20;1574;6698
0;20;1477;6699
0;20;1608;6701
0;20;1717;6701
0;20;1557;6705
0;20;1516;6709
0;20;1417;6709
0;20;1586;6709
0;20;1577;6712
0;20;1584;6713
0;20;1710;6715
0;20;1569;6715
0;20;1536;6716
0;20;1585;6718
0;20;1655;6718
0;20;1531;6718
0;20;1790;6718
0;20;1478;6720
0;20;1573;6726
0;20;1627;6728
0;20;1549;6729
0;20;1583;6729
0;20;1533;6730
0;20;1549;6730
0;20;1589;6733
0;20;1515;6735
0;20;1650;6738
0;20;1633;6740
0;20;1595;6740
0;20;1550;6746
0;20;1523;6747
0;20;1253;6749
0;20;1575;6757
0;20;1518;6760
0;20;1507;6762
0;20;1588;6766
0;20;1632;6766
0;20;1461;6767
0;20;1663;6769
0;20;1722;6771
0;20;1550;6772
0;20;1648;6773
0;20;1594;6780
0;20;1637;6781
0;20;1643;6788
0;20;1553;6788
0;20;1680;6790
0;20;1570;6793
0;20;1631;6794
0;20;1716;6798
0;20;1573;6800
0;20;1640;6802
0;20;1645;6803
0;20;1487;6804
0;20;1725;6806
0;20;1412;6807
0;20;1564;6807
0;20;1623;6808
0;20;1531;6810
0;20;1523;6812
0;20;1606;6812
0;20;1573;6814
0;20;1635;6815
0;20;1475;6816
0;20;1472;6817
0;20;1578;6819
0;20;1641;6823
0;20;1662;6824
0;20;1526;6826
0;20;1767;6828
0;20;1485;6829
0;20;1543;6829
0;20;1692;6835
0;20;1487;6835
0;20;1622;6838
0;20;1577;6842
0;20;1610;6845
0;20;1529;6845
0;20;1595;6846
0;20;1585;6847
0;20;1491;6849
0;20;1690;6849
0;20;1621;6850
0;20;1536;6851
0;20;1609;6852
0;20;1615;6857
0;20;1569;6858
0;20;1575;6859
0;20;1649;6863
0;20;1670;6864
0;20;1533;6864
0;20;1627;6870
0;20;1638;6878
0;20;1411;6882
0;20;1529;6883
0;20;1655;6884
0;20;1567;6886
0;20;1728;6888
0;20;1379;6890
0;20;1438;6897
0;20;1589;6898
0;20;1623;6898
0;20;1693;6904
0;20;1641;6905
0;20;1651;6906
0;20;1620;6909
0;20;1537;6910
0;20;1653;6911
0;20;1571;6912
0;20;1529;6914
0;20;1655;6914
0;20;1524;6915
0;20;1669;6918
0;20;1562;6918
0;20;1718;6919
0;20;1676;6921
0;20;1711;6921
0;20;1658;6922
0;20;1657;6923
0;20;1694;6924
0;20;1452;6924
0;20;1511;6927
0;20;1572;6927
0;20;1548;6933
0;20;1686;6938
0;20;1663;6939
0;20;1556;6942
0;20;1458;6942
0;20;1710;6947
0;20;1567;6947
0;20;1694;6948
0;20;1667;6949
0;20;1541;6951
0;20;1602;6951
0;20;1624;6951
0;20;1616;6952
0;20;1720;6953
0;20;1660;6953
0;20;1733;6955
0;20;1697;6966
0;20;1561;6966
0;20;1560;6966
0;20;1678;6967
0;20;1612;6969
0;20;1573;6970
0;20;1649;6975
0;20;1506;6978
0;20;1615;6979
